"transect","year","count","elevation","edge","P_forest","P_farmland","P_Orchard","edge_length"
"A26-01",2016,1,-0.740350330773592,0.585115325185068,-0.120599694465829,-0.170519807337449,NA,0.097797476017739
"A26-04",2016,1,-0.579053837534696,-0.8163699971384,-1.15661784094905,-1.09882000154226,NA,-1.20740931647901
"A32-02",2016,1,0.155206318254307,-0.391864324766356,0.860274159425301,-0.94754251992635,NA,0.0675234838655595
"A33-08",2016,1,-0.58266495305497,-0.173304099902754,0.81039681779152,-0.869919855959401,NA,0.0402422444812087
"B11-01",2016,1,1.06340187160316,-0.275479028323626,0.668804721305057,NA,NA,0.193623856557423
"B14-02",2016,1,1.55270802460026,-1.60268936703713,0.971529030655701,-0.782390258511763,NA,-1.35008291119311
"B21-01",2016,1,1.85724543347668,-1.74594570887644,1.19585684163097,NA,NA,-1.5004906718297
"B30-02",2016,1,0.406780699500047,0.420035192935678,0.552081712707433,-1.06893587746048,NA,0.931851291301926
"B30-04",2016,1,1.84159726622217,-0.611107493275931,0.890224577015848,NA,NA,-0.170020657054022
"B38-07",2016,1,1.15789272771699,-0.563953054793165,1.03986273734849,NA,NA,-0.129670364688866
"B38-08",2016,1,0.708308845442909,-0.12597529883411,0.622852894861609,-0.774806763461566,NA,0.3424980644234
"C14-01",2016,1,2.98090421286854,-1.38555304757423,0.676324304781959,NA,NA,-1.52605506953743
"C14-02",2016,1,3.00558016892375,-1.78646725717917,1.22173935828793,NA,NA,-1.78693057732672
"C30-02",2016,1,2.8906263248617,-0.249145275561063,-0.625234546645658,NA,NA,0.171282974870416
"C37-02",2016,1,3.00858943185731,-1.80269543714204,1.14108585933195,NA,NA,-1.83638446489052
"A17-03",2017,1,-0.361183201144844,-1.14995805590121,1.07383850676407,-0.979813869123589,NA,-1.37289852573573
"A18-01",2017,1,-0.201090413079373,0.0160195915863571,0.662805700404712,-0.610543129645298,NA,0.509454856976908
"A19-03",2017,1,-0.642248359139487,-0.101783986275094,0.0343582768646461,-0.786923877285244,NA,0.381817814096394
"A24-02",2017,1,-0.583266805641682,0.350344926632998,-0.404507440447239,0.340426201053584,NA,0.855490238284384
"A25-01",2017,1,-0.610952024630448,0.395754185397119,0.178587191442568,-0.150751614512487,NA,0.276415759726491
"A26-01",2017,1,-0.740350330773592,0.585115325185068,-0.120599694465829,-0.170519807337449,NA,0.097797476017739
"A26-02",2017,1,-0.799331884271397,0.37558049046955,-1.32570019561362,0.687411633554773,NA,-0.161808431975253
"A26-04",2017,1,-0.579053837534696,-0.8163699971384,-1.15661784094905,-1.09882000154226,NA,-1.20740931647901
"A32-02",2017,1,0.155206318254307,-0.391864324766356,0.860274159425301,-0.94754251992635,NA,0.0675234838655595
"A33-08",2017,1,-0.58266495305497,-0.173304099902754,0.81039681779152,-0.869919855959401,NA,0.0402422444812087
"B33-01",2017,1,0.36826213395046,0.99968265297877,-0.0131813893401459,-0.855966828704611,NA,-0.0166567053519148
"B38-07",2017,1,1.15789272771699,-0.563953054793165,1.03986273734849,NA,NA,-0.129670364688866
"C37-01",2017,1,2.64567232206979,-1.75327659864318,1.2121836574388,NA,NA,-1.40755293882833
"C37-02",2017,1,3.00858943185731,-1.80269543714204,1.14108585933195,NA,NA,-1.83638446489052
"A17-03",2018,1,-0.361183201144844,-1.14995805590121,1.07383850676407,-0.979813869123589,NA,-1.37289852573573
"A18-03",2018,1,-0.513451905583056,1.11094110525236,-1.63033440489897,1.87037610088527,-0.527926133850523,1.39913072527337
"A19-02",2018,1,-0.609146466870311,0.529969646288045,-1.66997548710869,0.902673382176295,NA,1.02908440175113
"A19-03",2018,1,-0.642248359139487,-0.101783986275094,0.0343582768646461,-0.786923877285244,NA,0.381817814096394
"A20-02",2018,1,-0.636229833272364,2.17143824356601,-0.283226777955797,0.0487480902323646,-0.539980336772683,1.75688818710356
"A20-03",2018,1,-0.151738500968965,-1.72884844915589,1.20657268397839,NA,NA,-1.56514459009283
"A21-02",2018,1,-0.606739056523462,1.25720880872763,-1.42703837156541,1.50201775527831,NA,1.27215606769958
"A24-01",2018,1,-0.67956321951565,0.896813191583754,-0.567872813424414,0.331409633085902,NA,1.40857699259642
"A24-02",2018,1,-0.583266805641682,0.350344926632998,-0.404507440447239,0.340426201053584,NA,0.855490238284384
"A25-01",2018,1,-0.610952024630448,0.395754185397119,0.178587191442568,-0.150751614512487,NA,0.276415759726491
"A26-01",2018,1,-0.740350330773592,0.585115325185068,-0.120599694465829,-0.170519807337449,NA,0.097797476017739
"A26-04",2018,1,-0.579053837534696,-0.8163699971384,-1.15661784094905,-1.09882000154226,NA,-1.20740931647901
"A28-10",2018,1,-0.600720530656339,-0.269570491925594,1.04274787005846,-1.0715527718366,NA,-0.613709347478871
"A29-04",2018,1,-0.55136861854593,1.83413063203593,-0.705460755457211,0.278621896556622,NA,2.46611439785446
"A32-02",2018,1,0.155206318254307,-0.391864324766356,0.860274159425301,-0.94754251992635,NA,0.0675234838655595
"A33-08",2018,1,-0.58266495305497,-0.173304099902754,0.81039681779152,-0.869919855959401,NA,0.0402422444812087
"A36-01",2018,1,-0.430998101203471,-0.192813784185725,0.403367767950766,-0.89945626109142,NA,0.0247235093100102
"B11-01",2018,1,1.06340187160316,-0.275479028323626,0.668804721305057,NA,NA,0.193623856557423
"B21-01",2018,1,1.85724543347668,-1.74594570887644,1.19585684163097,NA,NA,-1.5004906718297
"B38-07",2018,1,1.15789272771699,-0.563953054793165,1.03986273734849,NA,NA,-0.129670364688866
"B38-08",2018,1,0.708308845442909,-0.12597529883411,0.622852894861609,-0.774806763461566,NA,0.3424980644234
"C14-01",2018,1,2.98090421286854,-1.38555304757423,0.676324304781959,NA,NA,-1.52605506953743
"C37-04",2018,1,2.33030156663255,-0.0888885783025097,0.933158229210255,NA,NA,0.126063685733426
"C37-05",2018,1,2.30863487351091,-0.0170592119411576,0.759164609538255,NA,NA,-0.0864044610255347
"A03-10",2019,1,-0.780674454083316,0.479720362774145,-0.16854108917975,-0.527659380242453,-0.582340492254425,-0.479738097968685
"A10-02",2019,1,0.00233576122938339,0.331590997381902,0.597156045673479,-1.01772321842685,NA,0.835321522343634
"A17-09",2019,1,-0.511646347822919,0.109517117856532,-0.168420916158194,0.56642330525495,NA,-0.262911128248078
"A18-01",2019,1,-0.201090413079373,0.0160195915863571,0.662805700404712,-0.610543129645298,NA,0.509454856976908
"A19-01",2019,1,-0.407525850321691,-1.71448102588647,1.17103367083755,NA,NA,-1.73988589828463
"A19-03",2019,1,-0.642248359139487,-0.101783986275094,0.0343582768646461,-0.786923877285244,NA,0.381817814096394
"A20-02",2019,1,-0.636229833272364,2.17143824356601,-0.283226777955797,0.0487480902323646,-0.539980336772683,1.75688818710356
"A20-03",2019,1,-0.151738500968965,-1.72884844915589,1.20657268397839,NA,NA,-1.56514459009283
"A20-05",2019,1,0.406178846913335,-1.77058829418454,1.22173935828793,NA,NA,-1.42628726110237
"A21-02",2019,1,-0.606739056523462,1.25720880872763,-1.42703837156541,1.50201775527831,NA,1.27215606769958
"A22-01",2019,1,-0.00428461722445189,-1.32353714608797,0.747335472626578,-0.519999733766876,NA,-1.48573952180498
"A24-01",2019,1,-0.67956321951565,0.896813191583754,-0.567872813424414,0.331409633085902,NA,1.40857699259642
"A24-02",2019,1,-0.583266805641682,0.350344926632998,-0.404507440447239,0.340426201053584,NA,0.855490238284384
"A25-01",2019,1,-0.610952024630448,0.395754185397119,0.178587191442568,-0.150751614512487,NA,0.276415759726491
"A26-04",2019,1,-0.579053837534696,-0.8163699971384,-1.15661784094905,-1.09882000154226,NA,-1.20740931647901
"A28-10",2019,1,-0.600720530656339,-0.269570491925594,1.04274787005846,-1.0715527718366,NA,-0.613709347478871
"A33-08",2019,1,-0.58266495305497,-0.173304099902754,0.81039681779152,-0.869919855959401,NA,0.0402422444812087
"A36-01",2019,1,-0.430998101203471,-0.192813784185725,0.403367767950766,-0.89945626109142,NA,0.0247235093100102
"B13-03",2019,1,1.62011551431204,-0.606741097672063,0.983740310678801,NA,NA,-0.59658857219532
"B14-02",2019,1,1.55270802460026,-1.60268936703713,0.971529030655701,-0.782390258511763,NA,-1.35008291119311
"B21-01",2019,1,1.85724543347668,-1.74594570887644,1.19585684163097,NA,NA,-1.5004906718297
"B32-03",2019,1,1.34446702959781,-0.242030049159912,0.889348238689104,NA,NA,-0.553976650016823
"B37-02",2019,1,2.195486587209,-0.436702231452154,0.931435353400107,-1.10410178855592,NA,-0.447738176113705
"B38-08",2019,1,0.708308845442909,-0.12597529883411,0.622852894861609,-0.774806763461566,NA,0.3424980644234
"C37-01",2019,1,2.64567232206979,-1.75327659864318,1.2121836574388,NA,NA,-1.40755293882833
"C37-05",2019,1,2.30863487351091,-0.0170592119411576,0.759164609538255,NA,NA,-0.0864044610255347
"A01-02",2020,1,-0.337710950263065,0.130161439780977,0.616032915027888,-0.763812749484761,NA,0.605797608499721
"A04-02",2020,1,-0.499007443501961,0.689099643260465,0.146877857273132,-0.345329845878932,NA,1.23434573441072
"A16-01",2020,1,-0.728915131626058,-0.111693015064356,0.240578769377323,-0.9042851389802,NA,-0.697938994228519
"A16-05",2020,1,0.369465839123885,-0.403568664649734,0.738168270370458,-0.927289215319745,NA,-0.262227002527211
"A18-01",2020,1,-0.201090413079373,0.0160195915863571,0.662805700404712,-0.610543129645298,NA,0.509454856976908
"A19-01",2020,1,-0.407525850321691,-1.71448102588647,1.17103367083755,NA,NA,-1.73988589828463
"A19-02",2020,1,-0.609146466870311,0.529969646288045,-1.66997548710869,0.902673382176295,NA,1.02908440175113
"A19-03",2020,1,-0.642248359139487,-0.101783986275094,0.0343582768646461,-0.786923877285244,NA,0.381817814096394
"A19-04",2020,1,-0.622387223777982,0.38008053677697,-1.10314613395176,0.813895122950964,3.3011155625804,-0.060362958865331
"A19-06",2020,1,-0.644053916899624,1.60940246152356,-0.897886443094138,0.44549067093317,NA,1.27568851768887
"A21-02",2020,1,-0.606739056523462,1.25720880872763,-1.42703837156541,1.50201775527831,NA,1.27215606769958
"A22-01",2020,1,-0.00428461722445189,-1.32353714608797,0.747335472626578,-0.519999733766876,NA,-1.48573952180498
"A25-01",2020,1,-0.610952024630448,0.395754185397119,0.178587191442568,-0.150751614512487,NA,0.276415759726491
"A26-04",2020,1,-0.579053837534696,-0.8163699971384,-1.15661784094905,-1.09882000154226,NA,-1.20740931647901
"A26-06",2020,1,-0.694609534183457,0.999465346567419,-0.327256867423615,-0.857432967139061,0.684528187533133,-0.00830543385429176
"A28-10",2020,1,-0.600720530656339,-0.269570491925594,1.04274787005846,-1.0715527718366,NA,-0.613709347478871
"A32-02",2020,1,0.155206318254307,-0.391864324766356,0.860274159425301,-0.94754251992635,NA,0.0675234838655595
"A33-08",2020,1,-0.58266495305497,-0.173304099902754,0.81039681779152,-0.869919855959401,NA,0.0402422444812087
"A36-01",2020,1,-0.430998101203471,-0.192813784185725,0.403367767950766,-0.89945626109142,NA,0.0247235093100102
"A36-16",2020,1,-0.675952103995376,-0.133269041519213,0.782504879332796,-0.739300208928637,NA,0.322451424021736
"B06-01",2020,1,0.647521734184967,-1.75562293809635,1.21806934535552,NA,NA,-1.49921242159796
"B06-02",2020,1,0.491040061639769,-0.193635270186753,0.933592835544093,NA,NA,-0.492831411978667
"B11-01",2020,1,1.06340187160316,-0.275479028323626,0.668804721305057,NA,NA,0.193623856557423
"B14-03",2020,1,1.27525398212589,-1.14887385452607,0.85940740016696,-1.09260622850898,NA,-1.06243495394641
"B16-01",2020,1,1.82474539379422,-0.462332496577153,0.807439896387653,NA,NA,-0.00882690574398665
"B16-02",2020,1,2.05224567157147,-0.228918432283939,0.462342199905545,-1.09913021870415,NA,-0.895737012882923
"B17-01",2020,1,0.760670020486878,-0.474252120397874,1.00709664805227,NA,NA,-0.705980857959799
"B33-01",2020,1,0.36826213395046,0.99968265297877,-0.0131813893401459,-0.855966828704611,NA,-0.0166567053519148
"B37-03",2020,1,2.01974563188901,-0.530788963357305,1.01066993822951,NA,NA,-0.760329005040901
"B38-02",2020,1,0.730577391151264,-0.439075876838714,0.440920341290568,NA,NA,-1.04409894042203
"B38-08",2020,1,0.708308845442909,-0.12597529883411,0.622852894861609,-0.774806763461566,NA,0.3424980644234
"C14-04",2020,1,2.0979864681616,-0.259675773279213,0.31390474299521,-0.593798111131302,NA,-0.0404753585978281
"C37-02",2020,1,3.00858943185731,-1.80269543714204,1.14108585933195,NA,NA,-1.83638446489052
"A01-02",2021,1,-0.337710950263065,0.130161439780977,0.616032915027888,-0.763812749484761,NA,0.605797608499721
"A04-02",2021,1,-0.499007443501961,0.689099643260465,0.146877857273132,-0.345329845878932,NA,1.23434573441072
"A04-03",2021,1,-0.214933022573756,0.33387195331602,0.676341279418513,-0.898850794092889,NA,0.816250792505786
"A16-05",2021,1,0.369465839123885,-0.403568664649734,0.738168270370458,-0.927289215319745,NA,-0.262227002527211
"A17-03",2021,1,-0.361183201144844,-1.14995805590121,1.07383850676407,-0.979813869123589,NA,-1.37289852573573
"A18-01",2021,1,-0.201090413079373,0.0160195915863571,0.662805700404712,-0.610543129645298,NA,0.509454856976908
"A19-03",2021,1,-0.642248359139487,-0.101783986275094,0.0343582768646461,-0.786923877285244,NA,0.381817814096394
"A20-03",2021,1,-0.151738500968965,-1.72884844915589,1.20657268397839,NA,NA,-1.56514459009283
"A20-04",2021,1,0.102243290623625,-1.60973552177211,1.11877818144743,NA,NA,-1.25200756109168
"A20-05",2021,1,0.406178846913335,-1.77058829418454,1.22173935828793,NA,NA,-1.42628726110237
"A21-02",2021,1,-0.606739056523462,1.25720880872763,-1.42703837156541,1.50201775527831,NA,1.27215606769958
"A22-01",2021,1,-0.00428461722445189,-1.32353714608797,0.747335472626578,-0.519999733766876,NA,-1.48573952180498
"A24-01",2021,1,-0.67956321951565,0.896813191583754,-0.567872813424414,0.331409633085902,NA,1.40857699259642
"A25-01",2021,1,-0.610952024630448,0.395754185397119,0.178587191442568,-0.150751614512487,NA,0.276415759726491
"A26-01",2021,1,-0.740350330773592,0.585115325185068,-0.120599694465829,-0.170519807337449,NA,0.097797476017739
"A26-04",2021,1,-0.579053837534696,-0.8163699971384,-1.15661784094905,-1.09882000154226,NA,-1.20740931647901
"A28-06",2021,1,-0.00729388015801337,0.404158880952502,-0.616843644518394,0.970757439924913,NA,0.593906747987037
"A28-08",2021,1,-0.703637322984142,0.570534604003339,-0.604182662145545,-0.424380431268996,NA,-0.254433707971492
"A28-10",2021,1,-0.600720530656339,-0.269570491925594,1.04274787005846,-1.0715527718366,NA,-0.613709347478871
"A32-02",2021,1,0.155206318254307,-0.391864324766356,0.860274159425301,-0.94754251992635,NA,0.0675234838655595
"A33-02",2021,1,-0.0771087802166399,1.35836020093484,-1.33202457858469,1.80279598137433,NA,1.5373136839331
"A33-08",2021,1,-0.58266495305497,-0.173304099902754,0.81039681779152,-0.869919855959401,NA,0.0402422444812087
"A36-01",2021,1,-0.430998101203471,-0.192813784185725,0.403367767950766,-0.89945626109142,NA,0.0247235093100102
"A37-01",2021,1,-0.320257225248408,-0.0602507368351561,-0.378236058208952,-0.835994560529165,NA,-0.391668396402796
"B06-02",2021,1,0.491040061639769,-0.193635270186753,0.933592835544093,NA,NA,-0.492831411978667
"B14-02",2021,1,1.55270802460026,-1.60268936703713,0.971529030655701,-0.782390258511763,NA,-1.35008291119311
"B16-01",2021,1,1.82474539379422,-0.462332496577153,0.807439896387653,NA,NA,-0.00882690574398665
"B16-02",2021,1,2.05224567157147,-0.228918432283939,0.462342199905545,-1.09913021870415,NA,-0.895737012882923
"B21-01",2021,1,1.85724543347668,-1.74594570887644,1.19585684163097,NA,NA,-1.5004906718297
"C14-01",2021,1,2.98090421286854,-1.38555304757423,0.676324304781959,NA,NA,-1.52605506953743
"A01-02",2022,1,-0.337710950263065,0.130161439780977,0.616032915027888,-0.763812749484761,NA,0.605797608499721
"A03-10",2022,1,-0.780674454083316,0.479720362774145,-0.16854108917975,-0.527659380242453,-0.582340492254425,-0.479738097968685
"A04-02",2022,1,-0.499007443501961,0.689099643260465,0.146877857273132,-0.345329845878932,NA,1.23434573441072
"A10-03",2022,1,-0.190257066518552,-0.443875483248041,0.314431551700398,-0.381173748698255,NA,-0.913885514896995
"A16-02",2022,1,-0.562803817693464,0.0314574807985039,0.0874601159145477,NA,NA,-0.604879141664827
"A16-05",2022,1,0.369465839123885,-0.403568664649734,0.738168270370458,-0.927289215319745,NA,-0.262227002527211
"A17-03",2022,1,-0.361183201144844,-1.14995805590121,1.07383850676407,-0.979813869123589,NA,-1.37289852573573
"A18-01",2022,1,-0.201090413079373,0.0160195915863571,0.662805700404712,-0.610543129645298,NA,0.509454856976908
"A18-04",2022,1,-0.651878000526884,0.749672077192601,-1.2667723905978,0.779260196098309,0.174081948563548,1.26165930659354
"A19-01",2022,1,-0.407525850321691,-1.71448102588647,1.17103367083755,NA,NA,-1.73988589828463
"A19-03",2022,1,-0.642248359139487,-0.101783986275094,0.0343582768646461,-0.786923877285244,NA,0.381817814096394
"A20-02",2022,1,-0.636229833272364,2.17143824356601,-0.283226777955797,0.0487480902323646,-0.539980336772683,1.75688818710356
"A20-03",2022,1,-0.151738500968965,-1.72884844915589,1.20657268397839,NA,NA,-1.56514459009283
"A20-05",2022,1,0.406178846913335,-1.77058829418454,1.22173935828793,NA,NA,-1.42628726110237
"A21-02",2022,1,-0.606739056523462,1.25720880872763,-1.42703837156541,1.50201775527831,NA,1.27215606769958
"A22-01",2022,1,-0.00428461722445189,-1.32353714608797,0.747335472626578,-0.519999733766876,NA,-1.48573952180498
"A24-01",2022,1,-0.67956321951565,0.896813191583754,-0.567872813424414,0.331409633085902,NA,1.40857699259642
"A24-02",2022,1,-0.583266805641682,0.350344926632998,-0.404507440447239,0.340426201053584,NA,0.855490238284384
"A25-01",2022,1,-0.610952024630448,0.395754185397119,0.178587191442568,-0.150751614512487,NA,0.276415759726491
"A26-01",2022,1,-0.740350330773592,0.585115325185068,-0.120599694465829,-0.170519807337449,NA,0.097797476017739
"A26-02",2022,1,-0.799331884271397,0.37558049046955,-1.32570019561362,0.687411633554773,NA,-0.161808431975253
"A28-04",2022,1,-0.371414695118953,-1.39853234939366,0.692362766555977,NA,NA,-1.53845880881094
"A28-08",2022,1,-0.703637322984142,0.570534604003339,-0.604182662145545,-0.424380431268996,NA,-0.254433707971492
"A33-08",2022,1,-0.58266495305497,-0.173304099902754,0.81039681779152,-0.869919855959401,NA,0.0402422444812087
"A36-01",2022,1,-0.430998101203471,-0.192813784185725,0.403367767950766,-0.89945626109142,NA,0.0247235093100102
"A39-01",2022,1,-0.455674057258675,0.254265875528005,0.224362673909263,-0.593680815177088,-0.548337815851901,-0.460034960451373
"B13-03",2022,1,1.62011551431204,-0.606741097672063,0.983740310678801,NA,NA,-0.59658857219532
"B14-02",2022,1,1.55270802460026,-1.60268936703713,0.971529030655701,-0.782390258511763,NA,-1.35008291119311
"B14-03",2022,1,1.27525398212589,-1.14887385452607,0.85940740016696,-1.09260622850898,NA,-1.06243495394641
"B17-01",2022,1,0.760670020486878,-0.474252120397874,1.00709664805227,NA,NA,-0.705980857959799
"B21-01",2022,1,1.85724543347668,-1.74594570887644,1.19585684163097,NA,NA,-1.5004906718297
"B37-03",2022,1,2.01974563188901,-0.530788963357305,1.01066993822951,NA,NA,-0.760329005040901
"B38-03",2022,1,1.87590286366477,-0.678730352786834,0.562850859592399,NA,NA,-1.06656091711219
"B38-07",2022,1,1.15789272771699,-0.563953054793165,1.03986273734849,NA,NA,-0.129670364688866
"C37-04",2022,1,2.33030156663255,-0.0888885783025097,0.933158229210255,NA,NA,0.126063685733426
