"transect","year","count","elevation","edge","P_forest","P_farmland","P_Orchard","Shannon","edge_length"
"A26-01",2015,1,-0.741109087084814,0.634735853895021,-0.127547096458828,-0.220499820135445,NA,1.17253629743088,0.166692729052655
"A26-04",2015,1,-0.590420686511025,-0.79371171040974,-1.1645177721357,-1.13175802427072,NA,0.698623482536428,-1.18221856252081
"A28-10",2015,1,-0.610662411961236,-0.236392693975541,1.0368700656602,-1.10499137386125,NA,0.252847493684028,-0.568638709431668
"A29-05",2015,1,-0.405996076853553,0.564986406629158,-0.0823681195392724,0.0194069371954643,NA,0.974005570963387,0.38134452016152
"A32-02",2015,1,0.0955488981905494,-0.361039256353567,0.854228586212326,-0.983257736234578,NA,0.498767678818816,0.135405020400018
"A33-07",2015,1,-0.466158983052789,0.195570661364504,-0.655829050766956,-0.279992681773371,NA,1.16836562271934,0.699339777812642
"A33-08",2015,1,-0.593794307419394,-0.138274297001209,0.804305386671356,-0.907060090464064,NA,0.553879621489799,0.107210276038265
"A34-04",2015,1,-0.486962978654394,-0.0759287381663964,0.519110887474227,-0.557133953392662,NA,0.670554349336252,-0.193102598316523
"B06-01",2015,1,0.555485882031441,-1.75103431265659,1.21235273390939,NA,NA,0.00899723408281964,-1.48379261628297
"B14-02",2015,1,1.40114018972912,-1.59515855455889,0.965585746686542,-0.821137385420204,NA,0.276457229834194,-1.32966954425457
"B21-01",2015,1,1.68564888633486,-1.7411709096739,1.1901198077064,NA,NA,0.0518694410202685,-1.48511366838058
"B33-01",2015,1,0.294592531784285,1.05727876618574,-0.0200300294804558,-0.893363216718021,NA,1.14180695267099,0.0484060801439479
"B38-07",2015,1,1.03229097041417,-0.536438686754708,1.03398228031992,NA,NA,0.228858794795266,-0.0683918112384861
"C14-02",2015,1,2.75846033519601,-1.78247202503551,1.21602612110167,NA,NA,0,-1.78114493722117
"C37-01",2015,1,2.42222278466196,-1.74864283354259,1.20646163461104,NA,NA,0.0205343073564838,-1.38906394033789
"A03-09",2016,1,-0.786090699196392,-0.181805608471937,-1.0095837265897,-0.413784591809994,NA,1.02872995609688,-0.829096662566786
"A16-01",2016,1,-0.730425954208314,-0.0754779175673677,0.233963439782958,-0.940794486175312,NA,0.922872400415007,-0.6556887632921
"A18-01",2016,1,-0.237315031435133,0.0546916667981522,0.656578572001144,-0.652445073370436,NA,0.608260611760785,0.592134346907831
"A19-01",2016,1,-0.430173693363526,-1.70910089862011,1.16527381415168,NA,NA,0.082119788385105,-1.73252497973004
"A19-03",2016,1,-0.649459052407472,-0.0653782555779153,0.027553345340899,-0.825587774774367,NA,1.08142625717886,0.460223411909383
"A19-04",2016,1,-0.630904137411446,0.425756537854998,-1.11099690252275,0.74584295033763,3.1920513900942,1.40426251064849,0.00323633446415261
"A20-03",2016,1,-0.191208879020765,-1.72374472716946,1.20084550234521,NA,NA,0.0303737703482594,-1.55193250574104
"A20-04",2016,1,0.0460691248678129,-1.60234026556833,1.11297028035293,NA,NA,0.143434151747522,-1.22831016738237
"A20-05",2016,1,0.330015551322153,-1.76628757725567,1.21602612110167,NA,NA,0,-1.40842557636423
"A26-01",2016,1,-0.741109087084814,0.634735853895021,-0.127547096458828,-0.220499820135445,NA,1.17253629743088,0.166692729052655
"A26-04",2016,1,-0.590420686511025,-0.79371171040974,-1.1645177721357,-1.13175802427072,NA,0.698623482536428,-1.18221856252081
"A32-02",2016,1,0.0955488981905494,-0.361039256353567,0.854228586212326,-0.983257736234578,NA,0.498767678818816,0.135405020400018
"A33-08",2016,1,-0.593794307419394,-0.138274297001209,0.804305386671356,-0.907060090464064,NA,0.553879621489799,0.107210276038265
"B11-01",2016,1,0.944014556645202,-0.242414900767106,0.662583108483006,NA,NA,0.578784845198032,0.265727830221053
"B14-02",2016,1,1.40114018972912,-1.59515855455889,0.965585746686542,-0.821137385420204,NA,0.276457229834194,-1.32966954425457
"B21-01",2016,1,1.68564888633486,-1.7411709096739,1.1901198077064,NA,NA,0.0518694410202685,-1.48511366838058
"B30-02",2016,1,0.330577821473548,0.466479855012485,0.545752783161599,-1.10242252115123,NA,0.68492803150459,1.02867461244802
"B30-04",2016,1,1.67102986239859,-0.584500298049499,0.884206540624708,NA,NA,0.384823403893649,-0.110093222311847
"B38-07",2016,1,1.03229097041417,-0.536438686754708,1.03398228031992,NA,NA,0.228858794795266,-0.0683918112384861
"B38-08",2016,1,0.612275167322309,-0.0900349686749685,0.616589033304498,-0.813693110256144,NA,0.688964532539002,0.419587050973592
"C14-01",2016,1,2.73540725898882,-1.37384489417416,0.670109605567369,NA,NA,0.459558280760653,-1.51153408308304
"C14-02",2016,1,2.75846033519601,-1.78247202503551,1.21602612110167,NA,NA,0,-1.78114493722117
"C30-02",2016,1,2.65106673627961,-0.215574530487435,-0.632645916794493,NA,NA,0.871332509468446,0.242638870107948
"C37-02",2016,1,2.76127168595298,-1.79901240813609,1.13529846822031,NA,NA,0.118671843066913,-1.83225477493463
"A17-03",2017,1,-0.386878891706132,-1.13371744748795,1.06798928752062,-1.01493663913483,NA,0.218674211165211,-1.35324913352552
"A18-01",2017,1,-0.237315031435133,0.0546916667981522,0.656578572001144,-0.652445073370436,NA,0.608260611760785,0.592134346907831
"A19-03",2017,1,-0.649459052407472,-0.0653782555779153,0.027553345340899,-0.825587774774367,NA,1.08142625717886,0.460223411909383
"A24-02",2017,1,-0.594356577570788,0.395448864127204,-0.4117158710885,0.281066101021492,NA,1.1538808149649,0.949756630068563
"A25-01",2017,1,-0.620221004534946,0.441731721353961,0.171914865947172,-0.201094537226822,NA,0.918062691610412,0.351291998043058
"A26-01",2017,1,-0.741109087084814,0.634735853895021,-0.127547096458828,-0.220499820135445,NA,1.17253629743088,0.166692729052655
"A26-02",2017,1,-0.796211561921498,0.421169918156095,-1.33375558341993,0.62168147959845,NA,1.30848413453306,-0.101606013080807
"A26-04",2017,1,-0.590420686511025,-0.79371171040974,-1.1645177721357,-1.13175802427072,NA,0.698623482536428,-1.18221856252081
"A32-02",2017,1,0.0955488981905494,-0.361039256353567,0.854228586212326,-0.983257736234578,NA,0.498767678818816,0.135405020400018
"A33-08",2017,1,-0.593794307419394,-0.138274297001209,0.804305386671356,-0.907060090464064,NA,0.553879621489799,0.107210276038265
"B33-01",2017,1,0.294592531784285,1.05727876618574,-0.0200300294804558,-0.893363216718021,NA,1.14180695267099,0.0484060801439479
"B38-07",2017,1,1.03229097041417,-0.536438686754708,1.03398228031992,NA,NA,0.228858794795266,-0.0683918112384861
"C37-01",2017,1,2.42222278466196,-1.74864283354259,1.20646163461104,NA,NA,0.0205343073564838,-1.38906394033789
"C37-02",2017,1,2.76127168595298,-1.79901240813609,1.13529846822031,NA,NA,0.118671843066913,-1.83225477493463
"A17-03",2018,1,-0.386878891706132,-1.13371744748795,1.06798928752062,-1.01493663913483,NA,0.218674211165211,-1.35324913352552
"A18-03",2018,1,-0.529133240008999,1.17067764566529,-1.63866987754618,1.78292876014959,-0.509731581590196,0.882593812043044,1.51160077282938
"A19-02",2018,1,-0.618534194080762,0.578529264038061,-1.67834740630676,0.832991393883126,NA,1.36835768183154,1.12916354749933
"A19-03",2018,1,-0.649459052407472,-0.0653782555779153,0.027553345340899,-0.825587774774367,NA,1.08142625717886,0.460223411909383
"A20-02",2018,1,-0.643836350893525,2.25157698156762,-0.290323701504213,-0.00525730288579202,-0.521385161428741,1.1346787488301,1.88133764723246
"A20-03",2018,1,-0.191208879020765,-1.72374472716946,1.20084550234521,NA,NA,0.0303737703482594,-1.55193250574104
"A21-02",2018,1,-0.616285113475183,1.31975929599561,-1.43518693107083,1.4213328382791,NA,1.06324035357183,1.38037440293184
"A24-01",2018,1,-0.684319801793946,0.952430267788733,-0.575231444414502,0.272215061686386,NA,1.24011669091785,1.52136334587799
"A24-02",2018,1,-0.594356577570788,0.395448864127204,-0.4117158710885,0.281066101021492,NA,1.1538808149649,0.949756630068563
"A25-01",2018,1,-0.620221004534946,0.441731721353961,0.171914865947172,-0.201094537226822,NA,0.918062691610412,0.351291998043058
"A26-01",2018,1,-0.741109087084814,0.634735853895021,-0.127547096458828,-0.220499820135445,NA,1.17253629743088,0.166692729052655
"A26-04",2018,1,-0.590420686511025,-0.79371171040974,-1.1645177721357,-1.13175802427072,NA,0.698623482536428,-1.18221856252081
"A28-10",2018,1,-0.610662411961236,-0.236392693975541,1.0368700656602,-1.10499137386125,NA,0.252847493684028,-0.568638709431668
"A29-04",2018,1,-0.564556259546867,1.90778013372566,-0.712945886675047,0.220396416930803,NA,1.28926564743613,2.61431210726549
"A32-02",2018,1,0.0955488981905494,-0.361039256353567,0.854228586212326,-0.983257736234578,NA,0.498767678818816,0.135405020400018
"A33-08",2018,1,-0.593794307419394,-0.138274297001209,0.804305386671356,-0.907060090464064,NA,0.553879621489799,0.107210276038265
"A36-01",2018,1,-0.452102229267921,-0.158159315096271,0.396902108778752,-0.936054258153828,NA,0.925715514397053,0.0911719001857123
"B11-01",2018,1,0.944014556645202,-0.242414900767106,0.662583108483006,NA,NA,0.578784845198032,0.265727830221053
"B21-01",2018,1,1.68564888633486,-1.7411709096739,1.1901198077064,NA,NA,0.0518694410202685,-1.48511366838058
"B38-07",2018,1,1.03229097041417,-0.536438686754708,1.03398228031992,NA,NA,0.228858794795266,-0.0683918112384861
"B38-08",2018,1,0.612275167322309,-0.0900349686749685,0.616589033304498,-0.813693110256144,NA,0.688964532539002,0.419587050973592
"C14-01",2018,1,2.73540725898882,-1.37384489417416,0.670109605567369,NA,NA,0.459558280760653,-1.51153408308304
"C37-04",2018,1,2.12759322533112,-0.0522347614465488,0.927179666603667,NA,NA,0.368136106002016,0.195905425212883
"C37-05",2018,1,2.10735149988091,0.0209764822176544,0.75302607482808,NA,NA,0.415979227198348,-0.0236771604052981
"A03-10",2019,1,-0.778781187228261,0.527313268051395,-0.175532569143973,-0.571082926616246,-0.562337471346489,0.975918403527477,-0.430181468594909
"A10-02",2019,1,-0.0472677202637128,0.376334140531341,0.590868558083253,-1.05215003818579,NA,0.698899497075046,0.928912570088632
"A17-09",2019,1,-0.527446429554815,0.149987929657141,-0.175412285633705,0.502914288278116,NA,0.802297422560482,-0.206094105998294
"A18-01",2019,1,-0.237315031435133,0.0546916667981522,0.656578572001144,-0.652445073370436,NA,0.608260611760785,0.592134346907831
"A19-01",2019,1,-0.430173693363526,-1.70910089862011,1.16527381415168,NA,NA,0.082119788385105,-1.73252497973004
"A19-03",2019,1,-0.649459052407472,-0.0653782555779153,0.027553345340899,-0.825587774774367,NA,1.08142625717886,0.460223411909383
"A20-02",2019,1,-0.643836350893525,2.25157698156762,-0.290323701504213,-0.00525730288579202,-0.521385161428741,1.1346787488301,1.88133764723246
"A20-03",2019,1,-0.191208879020765,-1.72374472716946,1.20084550234521,NA,NA,0.0303737703482594,-1.55193250574104
"A20-05",2019,1,0.330015551322153,-1.76628757725567,1.21602612110167,NA,NA,0,-1.40842557636423
"A21-02",2019,1,-0.616285113475183,1.31975929599561,-1.43518693107083,1.4213328382791,NA,1.06324035357183,1.38037440293184
"A22-01",2019,1,-0.0534526919290549,-1.31063591009479,0.741186062046822,-0.5635638980356,NA,0.450989819331335,-1.46986858005708
"A24-01",2019,1,-0.684319801793946,0.952430267788733,-0.575231444414502,0.272215061686386,NA,1.24011669091785,1.52136334587799
"A24-02",2019,1,-0.594356577570788,0.395448864127204,-0.4117158710885,0.281066101021492,NA,1.1538808149649,0.949756630068563
"A25-01",2019,1,-0.620221004534946,0.441731721353961,0.171914865947172,-0.201094537226822,NA,0.918062691610412,0.351291998043058
"A26-04",2019,1,-0.590420686511025,-0.79371171040974,-1.1645177721357,-1.13175802427072,NA,0.698623482536428,-1.18221856252081
"A28-10",2019,1,-0.610662411961236,-0.236392693975541,1.0368700656602,-1.10499137386125,NA,0.252847493684028,-0.568638709431668
"A33-08",2019,1,-0.593794307419394,-0.138274297001209,0.804305386671356,-0.907060090464064,NA,0.553879621489799,0.107210276038265
"A36-01",2019,1,-0.452102229267921,-0.158159315096271,0.396902108778752,-0.936054258153828,NA,0.925715514397053,0.0911719001857123
"B13-03",2019,1,1.46411444668533,-0.580049900270951,0.977808253926804,NA,NA,0.307700941969451,-0.550944649583652
"B14-02",2019,1,1.40114018972912,-1.59515855455889,0.965585746686542,-0.821137385420204,NA,0.276457229834194,-1.32966954425457
"B21-01",2019,1,1.68564888633486,-1.7411709096739,1.1901198077064,NA,NA,0.0518694410202685,-1.48511366838058
"B32-03",2019,1,1.20659471734654,-0.208322418988077,0.883329396580572,NA,NA,0.402431102362379,-0.506905878629764
"B37-02",2019,1,2.0016447114187,-0.406739769640191,0.925455206758034,-1.13694284678691,NA,0.359100325911447,-0.397110037946683
"B38-08",2019,1,0.612275167322309,-0.0900349686749685,0.616589033304498,-0.813693110256144,NA,0.688964532539002,0.419587050973592
"C37-01",2019,1,2.42222278466196,-1.74864283354259,1.20646163461104,NA,NA,0.0205343073564838,-1.38906394033789
"C37-05",2019,1,2.10735149988091,0.0209764822176544,0.75302607482808,NA,NA,0.415979227198348,-0.0236771604052981
"A01-02",2020,1,-0.364950355801737,0.171029413930988,0.609762783088434,-0.802900927409167,NA,0.656509751131613,0.691703109603113
"A16-01",2020,1,-0.730425954208314,-0.0754779175673677,0.233963439782958,-0.940794486175312,NA,0.922872400415007,-0.6556887632921
"A18-01",2020,1,-0.237315031435133,0.0546916667981522,0.656578572001144,-0.652445073370436,NA,0.608260611760785,0.592134346907831
"A19-01",2020,1,-0.430173693363526,-1.70910089862011,1.16527381415168,NA,NA,0.082119788385105,-1.73252497973004
"A19-02",2020,1,-0.618534194080762,0.578529264038061,-1.67834740630676,0.832991393883126,NA,1.36835768183154,1.12916354749933
"A19-03",2020,1,-0.649459052407472,-0.0653782555779153,0.027553345340899,-0.825587774774367,NA,1.08142625717886,0.460223411909383
"A19-04",2020,1,-0.630904137411446,0.425756537854998,-1.11099690252275,0.74584295033763,3.1920513900942,1.40426251064849,0.00323633446415261
"A19-06",2020,1,-0.651145862861656,1.67872856772932,-0.905548493109879,0.384201768490471,NA,1.25787835857789,1.38402513606077
"A21-02",2020,1,-0.616285113475183,1.31975929599561,-1.43518693107083,1.4213328382791,NA,1.06324035357183,1.38037440293184
"A22-01",2020,1,-0.0534526919290549,-1.31063591009479,0.741186062046822,-0.5635638980356,NA,0.450989819331335,-1.46986858005708
"A25-01",2020,1,-0.620221004534946,0.441731721353961,0.171914865947172,-0.201094537226822,NA,0.918062691610412,0.351291998043058
"A26-04",2020,1,-0.590420686511025,-0.79371171040974,-1.1645177721357,-1.13175802427072,NA,0.698623482536428,-1.18221856252081
"A26-06",2020,1,-0.698376555578814,1.05705727916118,-0.334394272835944,-0.894802439380185,0.662426654510158,1.41414163065274,0.0570369917258514
"A28-10",2020,1,-0.610662411961236,-0.236392693975541,1.0368700656602,-1.10499137386125,NA,0.252847493684028,-0.568638709431668
"A32-02",2020,1,0.0955488981905494,-0.361039256353567,0.854228586212326,-0.983257736234578,NA,0.498767678818816,0.135405020400018
"A33-08",2020,1,-0.593794307419394,-0.138274297001209,0.804305386671356,-0.907060090464064,NA,0.553879621489799,0.107210276038265
"A36-01",2020,1,-0.452102229267921,-0.158159315096271,0.396902108778752,-0.936054258153828,NA,0.925715514397053,0.0911719001857123
"A36-16",2020,1,-0.680946180885577,-0.0974690308140774,0.776387803984546,-0.778838394808815,NA,0.500038032041049,0.398869154199404
"B06-01",2020,1,0.555485882031441,-1.75103431265659,1.21235273390939,NA,NA,0.00899723408281964,-1.48379261628297
"B06-02",2020,1,0.409295642668811,-0.158996605118925,0.927614672520487,NA,NA,0.367690885068151,-0.443713208709743
"B11-01",2020,1,0.944014556645202,-0.242414900767106,0.662583108483006,NA,NA,0.578784845198032,0.265727830221053
"B14-03",2020,1,1.14193364993615,-1.13261238788521,0.853361030043719,-1.12565832539038,NA,0.371177082675503,-1.03238977237576
"B16-01",2020,1,1.65528629815954,-0.432863118352537,0.801345746633679,NA,NA,0.477723190405658,0.0564980584899141
"B16-02",2020,1,1.86782441538675,-0.194958556454341,0.455930762629457,-1.1320625463807,NA,0.56177661014044,-0.860109995504197
"B33-01",2020,1,0.294592531784285,1.05727876618574,-0.0200300294804558,-0.893363216718021,NA,1.14180695267099,0.0484060801439479
"B37-03",2020,1,1.83746182721143,-0.502636573468643,1.00476264094384,NA,NA,0.257157950776582,-0.720167886868544
"B38-02",2020,1,0.633079162923914,-0.409159080008232,0.434489208465921,NA,NA,0.681714588260668,-1.01343978236064
"B38-08",2020,1,0.612275167322309,-0.0900349686749685,0.616589033304498,-0.813693110256144,NA,0.688964532539002,0.419587050973592
"C14-04",2020,1,1.91055694689275,-0.22630761743227,0.307356830299634,-0.636007464507985,NA,0.795752528041761,0.0237898656879804
"C37-02",2020,1,2.76127168595298,-1.79901240813609,1.13529846822031,NA,NA,0.118671843066913,-1.83225477493463
"A01-02",2021,1,-0.364950355801737,0.171029413930988,0.609762783088434,-0.802900927409167,NA,0.656509751131613,0.691703109603113
"A04-02",2021,1,-0.515638756375526,0.74072065695699,0.140176377784044,-0.392100647950186,NA,0.99839230345474,1.34129800078263
"A04-03",2021,1,-0.250247244917212,0.378658978256345,0.670126595810634,-0.935459906484844,NA,0.670804896082491,0.909203261981515
"A16-05",2021,1,0.295717072087074,-0.372968768230644,0.732010431340097,-0.963376247359711,NA,0.530258247658074,-0.205387072511311
"A17-03",2021,1,-0.386878891706132,-1.13371744748795,1.06798928752062,-1.01493663913483,NA,0.218674211165211,-1.35324913352552
"A18-01",2021,1,-0.237315031435133,0.0546916667981522,0.656578572001144,-0.652445073370436,NA,0.608260611760785,0.592134346907831
"A19-03",2021,1,-0.649459052407472,-0.0653782555779153,0.027553345340899,-0.825587774774367,NA,1.08142625717886,0.460223411909383
"A20-03",2021,1,-0.191208879020765,-1.72374472716946,1.20084550234521,NA,NA,0.0303737703482594,-1.55193250574104
"A20-04",2021,1,0.0460691248678129,-1.60234026556833,1.11297028035293,NA,NA,0.143434151747522,-1.22831016738237
"A20-05",2021,1,0.330015551322153,-1.76628757725567,1.21602612110167,NA,NA,0,-1.40842557636423
"A21-02",2021,1,-0.616285113475183,1.31975929599561,-1.43518693107083,1.4213328382791,NA,1.06324035357183,1.38037440293184
"A22-01",2021,1,-0.0534526919290549,-1.31063591009479,0.741186062046822,-0.5635638980356,NA,0.450989819331335,-1.46986858005708
"A24-01",2021,1,-0.684319801793946,0.952430267788733,-0.575231444414502,0.272215061686386,NA,1.24011669091785,1.52136334587799
"A25-01",2021,1,-0.620221004534946,0.441731721353961,0.171914865947172,-0.201094537226822,NA,0.918062691610412,0.351291998043058
"A26-01",2021,1,-0.741109087084814,0.634735853895021,-0.127547096458828,-0.220499820135445,NA,1.17253629743088,0.166692729052655
"A26-04",2021,1,-0.590420686511025,-0.79371171040974,-1.1645177721357,-1.13175802427072,NA,0.698623482536428,-1.18221856252081
"A28-06",2021,1,-0.0562640426860286,0.450298109245135,-0.624247299957535,0.899825545789551,NA,0.925452882650588,0.679414086818147
"A28-08",2021,1,-0.706810607849735,0.619874623936995,-0.61157467690506,-0.469700000969926,NA,1.36939314907894,-0.197332821579428
"A28-10",2021,1,-0.610662411961236,-0.236392693975541,1.0368700656602,-1.10499137386125,NA,0.252847493684028,-0.568638709431668
"A32-02",2021,1,0.0955488981905494,-0.361039256353567,0.854228586212326,-0.983257736234578,NA,0.498767678818816,0.135405020400018
"A33-02",2021,1,-0.121487380247818,1.42285667241685,-1.34008578111483,1.71658929504418,NA,0.808481873343916,1.65441075076597
"A33-08",2021,1,-0.593794307419394,-0.138274297001209,0.804305386671356,-0.907060090464064,NA,0.553879621489799,0.107210276038265
"A36-01",2021,1,-0.452102229267921,-0.158159315096271,0.396902108778752,-0.936054258153828,NA,0.925715514397053,0.0911719001857123
"A37-01",2021,1,-0.34864452141129,-0.023045975635244,-0.385420334583587,-0.873757604930279,NA,1.28750410633911,-0.339162776713539
"B06-02",2021,1,0.409295642668811,-0.158996605118925,0.927614672520487,NA,NA,0.367690885068151,-0.443713208709743
"B14-02",2021,1,1.40114018972912,-1.59515855455889,0.965585746686542,-0.821137385420204,NA,0.276457229834194,-1.32966954425457
"B16-01",2021,1,1.65528629815954,-0.432863118352537,0.801345746633679,NA,NA,0.477723190405658,0.0564980584899141
"B21-01",2021,1,1.68564888633486,-1.7411709096739,1.1901198077064,NA,NA,0.0518694410202685,-1.48511366838058
"C14-01",2021,1,2.73540725898882,-1.37384489417416,0.670109605567369,NA,NA,0.459558280760653,-1.51153408308304
"A01-02",2022,1,-0.364950355801737,0.171029413930988,0.609762783088434,-0.802900927409167,NA,0.656509751131613,0.691703109603113
"A03-10",2022,1,-0.778781187228261,0.527313268051395,-0.175532569143973,-0.571082926616246,-0.562337471346489,0.975918403527477,-0.430181468594909
"A04-02",2022,1,-0.515638756375526,0.74072065695699,0.140176377784044,-0.392100647950186,NA,0.99839230345474,1.34129800078263
"A10-03",2022,1,-0.227194168710027,-0.414051022846177,0.30788412335992,-0.42728651855136,NA,0.867370065941852,-0.878866195236422
"A16-02",2022,1,-0.575239392423367,0.0704265552710035,0.0807040069448298,NA,NA,0.896878146860833,-0.559512826546323
"A16-05",2022,1,0.295717072087074,-0.372968768230644,0.732010431340097,-0.963376247359711,NA,0.530258247658074,-0.205387072511311
"A17-03",2022,1,-0.386878891706132,-1.13371744748795,1.06798928752062,-1.01493663913483,NA,0.218674211165211,-1.35324913352552
"A18-01",2022,1,-0.237315031435133,0.0546916667981522,0.656578572001144,-0.652445073370436,NA,0.608260611760785,0.592134346907831
"A18-04",2022,1,-0.658455374829788,0.802458403572078,-1.27477359937763,0.711843860990091,0.168945166142136,1.29115685172919,1.36952616059792
"A19-01",2022,1,-0.430173693363526,-1.70910089862011,1.16527381415168,NA,NA,0.082119788385105,-1.73252497973004
"A19-03",2022,1,-0.649459052407472,-0.0653782555779153,0.027553345340899,-0.825587774774367,NA,1.08142625717886,0.460223411909383
"A20-02",2022,1,-0.643836350893525,2.25157698156762,-0.290323701504213,-0.00525730288579202,-0.521385161428741,1.1346787488301,1.88133764723246
"A20-03",2022,1,-0.191208879020765,-1.72374472716946,1.20084550234521,NA,NA,0.0303737703482594,-1.55193250574104
"A20-05",2022,1,0.330015551322153,-1.76628757725567,1.21602612110167,NA,NA,0,-1.40842557636423
"A21-02",2022,1,-0.616285113475183,1.31975929599561,-1.43518693107083,1.4213328382791,NA,1.06324035357183,1.38037440293184
"A22-01",2022,1,-0.0534526919290549,-1.31063591009479,0.741186062046822,-0.5635638980356,NA,0.450989819331335,-1.46986858005708
"A24-01",2022,1,-0.684319801793946,0.952430267788733,-0.575231444414502,0.272215061686386,NA,1.24011669091785,1.52136334587799
"A24-02",2022,1,-0.594356577570788,0.395448864127204,-0.4117158710885,0.281066101021492,NA,1.1538808149649,0.949756630068563
"A25-01",2022,1,-0.620221004534946,0.441731721353961,0.171914865947172,-0.201094537226822,NA,0.918062691610412,0.351291998043058
"A26-01",2022,1,-0.741109087084814,0.634735853895021,-0.127547096458828,-0.220499820135445,NA,1.17253629743088,0.166692729052655
"A26-02",2022,1,-0.796211561921498,0.421169918156095,-1.33375558341993,0.62168147959845,NA,1.30848413453306,-0.101606013080807
"A28-04",2022,1,-0.396437484279842,-1.38707389613017,0.686162813321573,NA,NA,0.474522446038429,-1.52435315823647
"A28-08",2022,1,-0.706810607849735,0.619874623936995,-0.61157467690506,-0.469700000969926,NA,1.36939314907894,-0.197332821579428
"A33-08",2022,1,-0.593794307419394,-0.138274297001209,0.804305386671356,-0.907060090464064,NA,0.553879621489799,0.107210276038265
"A36-01",2022,1,-0.452102229267921,-0.158159315096271,0.396902108778752,-0.936054258153828,NA,0.925715514397053,0.0911719001857123
"A39-01",2022,1,-0.475155305475105,0.297521412197769,0.217732435015874,-0.635892321905133,-0.529464878547126,0.97041083911625,-0.409818576806945
"B13-03",2022,1,1.46411444668533,-0.580049900270951,0.977808253926804,NA,NA,0.307700941969451,-0.550944649583652
"B14-02",2022,1,1.40114018972912,-1.59515855455889,0.965585746686542,-0.821137385420204,NA,0.276457229834194,-1.32966954425457
"B14-03",2022,1,1.14193364993615,-1.13261238788521,0.853361030043719,-1.12565832539038,NA,0.371177082675503,-1.03238977237576
"B17-01",2022,1,0.661192670493651,-0.445012055871134,1.00118606543495,NA,NA,0.294960542755474,-0.663999906671662
"B21-01",2022,1,1.68564888633486,-1.7411709096739,1.1901198077064,NA,NA,0.0518694410202685,-1.48511366838058
"B37-03",2022,1,1.83746182721143,-0.502636573468643,1.00476264094384,NA,NA,0.257157950776582,-0.720167886868544
"B38-07",2022,1,1.03229097041417,-0.536438686754708,1.03398228031992,NA,NA,0.228858794795266,-0.0683918112384861
"C37-04",2022,1,2.12759322533112,-0.0522347614465488,0.927179666603667,NA,NA,0.368136106002016,0.195905425212883
