X,Y,NO,join_TypeName,join_FunctionTy,join_Function,join_Area_ha,distance
120.46363,23.4805,611,闊葉樹林型,,經改造天然林,24.8051,37.13305357
120.46456,23.4785,612,闊葉樹林型,,經改造天然林,24.8051,208.5358474
120.93143,23.79085,613,闊葉樹林型,,經改造天然林,1178.37,170.993372
120.9343,23.78908,614,闊葉樹林型,,經改造天然林,1178.37,1.845317344
120.93746,23.79132,615,針闊葉樹混淆,1100,原生林,328.614,5.227436611
120.9386,23.79447,616,竹林,,經改造天然林,2492.17,25.08036374
120.94184,23.79335,617,針闊葉樹混淆,1100,原生林,328.614,0
120.94615,23.7917,618,闊葉樹林型,2221,經改造天然林,213771,0
120.94374,23.79263,619,闊葉樹林型,2221,經改造天然林,213771,12.28292718
120.94718,23.79353,620,闊葉樹林型,2221,經改造天然林,213771,7.380832669
121.52035,25.15196,621,闊葉樹林型,,經改造天然林,115.054,0
121.51999,25.15423,622,闊葉樹林型,,經改造天然林,115.054,0
121.51794,25.15566,623,闊葉樹林型,,經改造天然林,115.054,0
121.51733,25.15794,624,闊葉樹林型,2221,經改造天然林,46290.7,0
121.51478,25.15707,625,闊葉樹林型,2221,經改造天然林,46290.7,0
121.51227,25.15628,626,闊葉樹林型,,經改造天然林,115.054,0
121.51143,25.15391,627,闊葉樹林型,2221,經改造天然林,46290.7,0
121.513,25.15208,628,闊葉樹林型,2221,經改造天然林,103298,0
121.51344,25.15008,629,闊葉樹林型,2221,經改造天然林,103298,0
120.48194,24.16775,630,竹林,,生產性人工林,0.138465,424.2973648
120.48356,24.16939,631,闊葉樹林型,,生產性人工林,0.68287,357.5761861
120.48428,24.17167,632,闊葉樹林型,,生產性人工林,0.68287,382.8009376
120.48216,24.17272,633,闊葉樹林型,,生產性人工林,0.68287,624.2596642
120.48272,24.17439,634,闊葉樹林型,,生產性人工林,0.68287,710.2496244
120.48792,24.17355,635,闊葉樹林型,,生產性人工林,0.68287,436.9588849
120.48739,24.17186,636,闊葉樹林型,,生產性人工林,0.68287,257.2893946
120.48939,24.17025,637,闊葉樹林型,,生產性人工林,0.68287,129.0552478
120.48853,24.1662,638,闊葉樹林型,,生產性人工林,0.68287,273.9677473
120.48698,24.16886,639,闊葉樹林型,,生產性人工林,0.68287,42.21855316
121.11709,24.50526,640,針葉樹林型,2211,生產性人工林,40.0476,0
121.12017,24.50452,641,闊葉樹林型,2211,生產性人工林,815.534,0
121.12355,24.50258,642,針闊葉樹混淆,2211,生產性人工林,1217.44,0
121.12601,24.49917,643,闊葉樹林型,2222,原生林,1809.41,0
121.12882,24.4997,644,闊葉樹林型,2222,原生林,14465.1,0
121.12963,24.50171,645,闊葉樹林型,2222,原生林,14465.1,0
121.13311,24.50437,646,闊葉樹林型,2222,原生林,1182.27,0
121.1334,24.5027,647,闊葉樹林型,2222,原生林,14465.1,0
121.58289,24.76075,648,針葉樹林型,2211,生產性人工林,3661,0
121.58519,24.75978,649,闊葉樹林型,2221,經改造天然林,213771,8.082497128
121.58769,24.75958,650,闊葉樹林型,2221,經改造天然林,213771,0
121.58975,24.76028,651,闊葉樹林型,2221,經改造天然林,213771,0
121.59247,24.75911,652,闊葉樹林型,,經改造天然林,2482.35,0
121.59214,24.75703,653,闊葉樹林型,2221,經改造天然林,213771,5.421735634
121.59467,24.75575,654,闊葉樹林型,2221,經改造天然林,213771,0
121.59711,24.75486,655,闊葉樹林型,,經改造天然林,2482.35,2.724750557
120.93664,22.53117,656,闊葉樹林型,,經改造天然林,6203.38,59.22334553
120.93412,22.52845,657,闊葉樹林型,2221,經改造天然林,213771,1.410365187
120.93176,22.52736,658,闊葉樹林型,2221,經改造天然林,213771,0
120.92952,22.52791,659,竹林,2211,生產性人工林,2682.86,2.775112334
120.92751,22.52813,660,闊葉樹林型,2221,經改造天然林,19040.7,16.81131738
120.92649,22.52574,661,闊葉樹林型,2221,經改造天然林,213771,11.42626942
120.9236,22.52509,662,闊葉樹林型,2221,經改造天然林,213771,2.551054439
120.92059,22.52284,663,闊葉樹林型,,經改造天然林,2409.16,0
120.91977,22.5208,664,闊葉樹林型,,經改造天然林,2409.16,2.191863085
120.91795,22.51936,665,闊葉樹林型,1100,原生林,369060,14.12986645
120.84087,24.495,666,闊葉樹林型,,生產性人工林,8971.7,24.98536449
120.84253,24.49244,667,闊葉樹林型,2221,經改造天然林,11402.8,0
120.84331,24.49049,668,闊葉樹林型,2221,經改造天然林,11402.8,0
120.84624,24.48847,669,竹林,2211,生產性人工林,9086.67,2.566603815
120.84782,24.48744,670,闊葉樹林型,,生產性人工林,8971.7,0
120.85029,24.48614,671,闊葉樹林型,,經改造天然林,1717.9,11.23388161
120.9238,24.54434,672,闊葉樹林型,2221,經改造天然林,46290.7,0.140706052
120.9248,24.54239,673,竹林,2211,生產性人工林,13139.1,11.59257723
120.92664,24.54036,674,竹林,2211,生產性人工林,13139.1,3.18151014
120.92879,24.54056,675,竹闊混淆林,2211,生產性人工林,8297.7,32.78069578
120.93099,24.54036,676,闊葉樹林型,2221,經改造天然林,213771,32.22214792
120.93336,24.53909,677,針葉樹林型,2211,生產性人工林,277.432,4.90192306
120.83275,24.53706,678,闊葉樹林型,,經改造天然林,1379.89,95.71146063
120.83406,24.53524,679,闊葉樹林型,,經改造天然林,1379.89,0
120.83377,24.53296,680,竹林,,生產性人工林,1052.78,111.9793536
120.8362,24.53066,681,竹林,,生產性人工林,1052.78,200.0753288
120.83896,24.52995,682,竹闊混淆林,2211,生產性人工林,2042.21,193.873392
120.84162,24.53078,683,竹闊混淆林,2211,生產性人工林,2042.21,0
120.84432,24.53236,684,竹闊混淆林,2211,生產性人工林,632.956,1.743278087
120.52417,23.70111,685,竹林,,生產性人工林,0.758449,188.3293668
120.51944,23.7025,686,竹林,,生產性人工林,2.21895,16.69580304
120.51917,23.69833,687,闊葉樹林型,,生產性人工林,0.350922,192.6788966
120.51381,23.70461,688,竹林,,生產性人工林,0.264498,0
120.51639,23.70381,689,竹林,,生產性人工林,2.21895,4.207185599
120.51111,23.70306,690,竹林,,生產性人工林,0.285715,168.0672645
120.67342,23.98461,691,闊葉樹林型,,生產性人工林,0.256861,460.6742877
120.67084,23.98694,692,竹林,,生產性人工林,0.197085,678.670876
120.66772,23.98872,693,竹林,,生產性人工林,0.197085,607.5551719
120.66936,23.99158,694,竹林,,生產性人工林,0.197085,965.5535956
120.67289,23.98911,695,闊葉樹林型,,生產性人工林,0.249242,724.1801401
120.669,23.99598,696,竹林,,生產性人工林,0.130264,1181.204299
120.67275,23.99683,697,竹林,,生產性人工林,0.130264,792.4919833
120.67625,23.99448,698,竹林,,生產性人工林,0.130264,533.4056065
120.67756,23.99075,699,闊葉樹林型,,生產性人工林,0.249242,382.337067
120.67639,23.98642,700,闊葉樹林型,,生產性人工林,0.249242,399.2261312
120.69506,23.97281,701,竹林,2211,生產性人工林,11640.4,26.88169151
120.7015,23.97452,702,闊葉樹林型,,經改造天然林,2737.78,96.09893025
120.70131,23.9717,703,針葉樹林型,1200,經改造天然林,694.036,0
120.69823,23.97036,704,竹林,2211,生產性人工林,7529.14,0
120.6983,23.96748,705,闊葉樹林型,2221,經改造天然林,17009.5,9.688903391
120.70069,23.96822,706,闊葉樹林型,2221,經改造天然林,213771,0
120.70731,23.97311,707,闊葉樹林型,,經改造天然林,1178.37,78.92619866
120.70589,23.97633,708,闊葉樹林型,,經改造天然林,1178.37,19.45415411
120.70347,23.97659,709,闊葉樹林型,,經改造天然林,1178.37,69.39624636
120.69803,23.97739,710,闊葉樹林型,,經改造天然林,1178.37,70.12632856
121.48692,24.62412,711,闊葉樹林型,1100,原生林,10611.7,0
121.48644,24.62654,712,針葉樹林型,2212,保護性人工林,42.2983,0
121.489,24.63207,713,竹林,,經改造天然林,1.08695,0
121.48476,24.63234,714,闊葉樹林型,1100,原生林,51180.4,0
121.48171,24.63157,715,針葉樹林型,2212,保護性人工林,1570.53,0
121.47924,24.63462,716,針葉樹林型,2212,保護性人工林,1570.53,0
121.48098,24.63828,717,針葉樹林型,2212,保護性人工林,1570.53,0
121.48309,24.64139,718,竹林,,經改造天然林,1.08695,0
121.48297,24.64421,719,針葉樹林型,,生產性人工林,0.813484,0
120.31644,22.73213,720,闊葉樹林型,,生產性人工林,0.175018,455.6867644
120.31649,22.73497,721,闊葉樹林型,,生產性人工林,4.02341,596.1512388
120.31378,22.73588,722,闊葉樹林型,,生產性人工林,4.02341,888.1235142
120.31277,22.73304,723,闊葉樹林型,,生產性人工林,0.175018,809.9395626
120.31038,22.73612,724,闊葉樹林型,,生產性人工林,0.262997,937.2717685
120.30907,22.73292,725,闊葉樹林型,,生產性人工林,0.202462,599.4087883
120.30586,22.73166,726,竹林,,生產性人工林,0.375959,339.5949884
120.3044,22.73382,727,闊葉樹林型,,生產性人工林,0.190452,511.9398842
120.56138,24.04894,728,闊葉樹林型,,經改造天然林,1578.93,0
120.56165,24.04255,729,闊葉樹林型,,經改造天然林,1578.93,9.102822448
120.56447,24.04117,730,闊葉樹林型,,經改造天然林,1578.93,6.330366289
120.56957,24.04132,731,闊葉樹林型,,經改造天然林,1578.93,0
120.56809,24.04632,732,闊葉樹林型,2221,經改造天然林,10998,0
120.56705,24.04375,733,闊葉樹林型,,經改造天然林,1578.93,3.343239446
120.56271,24.0444,734,竹闊混淆林,2211,生產性人工林,13227.2,2.684241681
120.67256,24.0059,735,闊葉樹林型,,生產性人工林,0.27156,731.2003361
120.66916,24.00745,736,闊葉樹林型,,生產性人工林,0.27156,715.7495266
120.66884,24.01057,737,闊葉樹林型,,生產性人工林,0.274409,456.92232
120.66678,24.01692,738,闊葉樹林型,,生產性人工林,0.274409,552.5385271
120.66929,24.01518,739,闊葉樹林型,,生產性人工林,0.274409,236.0392779
120.67179,24.01375,740,闊葉樹林型,,生產性人工林,0.274409,0
120.67425,24.01185,741,闊葉樹林型,,生產性人工林,0.27156,74.64859903
120.67289,24.0104,742,闊葉樹林型,,生產性人工林,0.27156,240.9780693
120.67741,24.01002,743,闊葉樹林型,,生產性人工林,0.27156,449.9681448
120.6807,24.01193,744,闊葉樹林型,,經改造天然林,997.041,612.4753872
120.84453,23.69034,745,闊葉樹林型,2221,經改造天然林,103298,14.11589246
120.84136,23.6905,746,竹林,2211,生產性人工林,16093.4,0
120.84011,23.68885,747,竹林,2211,生產性人工林,32.995,0
120.83878,23.6865,748,竹闊混淆林,2211,生產性人工林,8297.7,0
120.83855,23.68926,749,竹林,2211,生產性人工林,32.995,0
120.83876,23.69212,750,竹闊混淆林,2211,生產性人工林,10425.5,0
120.83644,23.69155,751,竹闊混淆林,2211,生產性人工林,612.579,0.643500661
120.8344,23.69101,752,竹林,2211,生產性人工林,16093.4,37.33368195
120.8333,23.68891,753,闊葉樹林型,2221,經改造天然林,103298,1.097694811
120.83198,23.69164,754,竹林,2211,生產性人工林,16093.4,0
120.83083,23.69384,755,竹林,2211,生產性人工林,16093.4,2.301221125
120.8298,23.6955,756,竹林,2211,生產性人工林,11640.4,4.013574442
120.82891,23.69741,757,闊葉樹林型,2221,經改造天然林,103298,11.33079286
120.82624,23.6987,758,竹林,,經改造天然林,2492.17,2.573686023
120.80835,23.84092,759,竹林,2211,生產性人工林,16093.4,47.12270034
120.80728,23.843,760,竹闊混淆林,2211,生產性人工林,8297.7,5.626437117
120.80889,23.84682,761,闊葉樹林型,,經改造天然林,2737.78,113.9689139
120.81116,23.84713,762,闊葉樹林型,,經改造天然林,2737.78,3.026143538
120.81221,23.8521,763,闊葉樹林型,2221,經改造天然林,6026.45,58.5962135
120.81333,23.85492,764,闊葉樹林型,2221,經改造天然林,6026.45,11.90271346
120.80989,23.85117,765,竹林,,生產性人工林,1484.67,101.2887179
120.8039,23.85184,766,闊葉樹林型,2211,生產性人工林,1907.86,0
120.80246,23.84887,767,竹林,,生產性人工林,1484.67,0
120.80137,23.84635,768,闊葉樹林型,2211,生產性人工林,1736.27,13.18394753
121.44235,24.72456,769,針闊葉樹混淆,2212,保護性人工林,230.461,0
121.44263,24.72733,770,針闊葉樹混淆,2212,保護性人工林,230.461,0
121.44113,24.72956,771,針闊葉樹混淆,2212,保護性人工林,1429.59,0
121.43932,24.73066,772,針闊葉樹混淆,2212,保護性人工林,1429.59,0
121.43984,24.73232,773,針闊葉樹混淆,2212,保護性人工林,1429.59,0
121.44162,24.73406,774,針闊葉樹混淆,2212,保護性人工林,1429.59,0
121.44299,24.73619,775,針闊葉樹混淆,2212,保護性人工林,1284.28,0
121.44733,24.73758,776,針闊葉樹混淆,2212,保護性人工林,1284.28,0
121.44976,24.73919,777,針闊葉樹混淆,2212,保護性人工林,1284.28,0
121.42795,24.70913,778,闊葉樹林型,1100,原生林,54797.8,0
121.42923,24.7107,779,闊葉樹林型,1100,原生林,31747,1.325672986
121.43165,24.71002,780,闊葉樹林型,1100,原生林,31747,0
121.43353,24.71066,781,闊葉樹林型,1100,原生林,31747,0
121.43523,24.70978,782,針闊葉樹混淆,1100,原生林,14272.7,0
121.43667,24.70929,783,針闊葉樹混淆,2212,保護性人工林,1429.71,0
121.43752,24.71027,784,針闊葉樹混淆,2212,保護性人工林,1429.71,0
121.43983,24.71016,785,針闊葉樹混淆,2212,保護性人工林,1429.71,0
121.43856,24.71162,786,闊葉樹林型,2222,原生林,869.224,0
121.43716,24.71319,787,闊葉樹林型,2222,原生林,869.224,0
121.22621,24.11304,788,針葉樹林型,1100,原生林,5910.23,0
121.22843,24.11395,789,針葉樹林型,1100,原生林,5910.23,0
121.23034,24.1157,790,針葉樹林型,1100,原生林,5910.23,0
121.23239,24.11635,791,闊葉樹林型,1100,原生林,1952.94,0
121.23512,24.11742,792,針葉樹林型,1100,原生林,3031.78,3.828393232
121.23743,24.11751,793,針闊葉樹混淆,1100,原生林,1514.46,10.95753314
121.23915,24.11912,794,針闊葉樹混淆,1100,原生林,1514.46,2.864240146
121.24106,24.12076,795,針葉樹林型,1100,原生林,1992.88,0
121.24347,24.12062,796,針葉樹林型,1100,原生林,1992.88,0
121.24504,24.11872,797,針葉樹林型,1100,原生林,1992.88,4.873273719
121.30825,24.18223,798,針葉樹林型,1100,原生林,2495.49,0
121.30925,24.18434,799,闊葉樹林型,1100,原生林,794.763,0
121.31049,24.18577,800,針葉樹林型,1100,原生林,2495.49,0
121.31142,24.18746,801,針闊葉樹混淆,1100,原生林,1514.46,0
121.31339,24.18731,802,針闊葉樹混淆,1100,原生林,5237.17,0
121.31459,24.18881,803,針闊葉樹混淆,1100,原生林,4518.11,0
121.31395,24.19052,804,針闊葉樹混淆,1100,原生林,4518.11,0
121.31553,24.19179,805,針葉樹林型,1100,原生林,1961.35,0
121.31736,24.19225,806,針葉樹林型,1100,原生林,1961.35,0
121.31686,24.19429,807,針葉樹林型,1100,原生林,5758.73,0
121.25424,24.11779,808,針葉樹林型,2211,生產性人工林,396.702,3.478816428
121.25716,24.11894,809,針葉樹林型,1100,原生林,5910.23,0.756291979
121.2596,24.1195,810,針葉樹林型,1100,原生林,138.753,0
121.26241,24.11967,811,闊葉樹林型,1100,原生林,369060,5.867198517
121.26638,24.12162,812,闊葉樹林型,1100,原生林,369060,3.007949993
121.26882,24.12062,813,闊葉樹林型,1100,原生林,369060,3.693432778
121.2712,24.12132,814,針葉樹林型,1100,原生林,2062.08,17.08865837
121.27267,24.12307,815,針葉樹林型,1100,原生林,2436.46,10.34924264
121.27354,24.12128,816,針葉樹林型,1100,原生林,2436.46,1.005703283
121.275,24.12002,817,針葉樹林型,1100,原生林,3542.73,0
120.69344,23.47525,818,竹林,2212,保護性人工林,2069.37,0
120.68953,23.47553,819,闊葉樹林型,1100,原生林,1571.79,0
120.69244,23.47261,820,闊葉樹林型,1100,原生林,3428.31,0
120.68806,23.47436,821,闊葉樹林型,1100,原生林,1571.79,0
120.68414,23.47378,822,竹林,2212,保護性人工林,892.569,0
120.68281,23.47753,823,闊葉樹林型,1100,原生林,369060,0
120.68497,23.48078,824,闊葉樹林型,1100,原生林,369060,0
120.68544,23.484,825,闊葉樹林型,1100,原生林,369060,0
120.67489,23.47969,826,闊葉樹林型,1100,原生林,369060,0
120.67478,23.47808,827,竹林,2211,生產性人工林,2682.86,41.00825194
120.64649,23.17094,828,竹闊混淆林,2100,半天然林,81.1346,44.28786012
120.64888,23.17523,829,竹林,2211,生產性人工林,13139.1,32.6218895
120.65027,23.17822,830,針葉樹林型,1100,原生林,5910.23,22.62345281
120.65169,23.18637,831,竹闊混淆林,1200,經改造天然林,129.958,34.25998453
120.65435,23.19027,832,針葉樹林型,1100,原生林,5910.23,31.69807327
120.65219,23.19673,833,竹林,2211,生產性人工林,13139.1,52.01383013
120.66025,23.19835,834,闊葉樹林型,1100,原生林,369060,0
120.49874,23.26241,835,竹闊混淆林,2211,生產性人工林,632.956,0
120.49955,23.26065,836,竹闊混淆林,2211,生產性人工林,632.956,0
120.50069,23.25943,837,竹闊混淆林,2211,生產性人工林,632.956,0
120.50001,23.25785,838,闊葉樹林型,2221,經改造天然林,213771,14.11543111
120.50237,23.2607,839,竹闊混淆林,2211,生產性人工林,10425.5,0
120.50436,23.26071,840,竹闊混淆林,2211,生產性人工林,10425.5,0
120.50619,23.26187,841,竹闊混淆林,2211,生產性人工林,10425.5,5.504902473
120.50814,23.26357,842,竹闊混淆林,2212,保護性人工林,45.4144,3.6060284
120.61811,24.10518,843,闊葉樹林型,,生產性人工林,0.194284,314.2711054
120.6173,24.10316,844,闊葉樹林型,,生產性人工林,0.637891,447.6541703
120.61382,24.10261,845,闊葉樹林型,,生產性人工林,0.637891,388.6243356
120.61935,24.10218,846,闊葉樹林型,,生產性人工林,0.308063,340.2962835
120.62296,24.10069,847,闊葉樹林型,,生產性人工林,0.308063,412.2451242
120.62551,24.09983,848,闊葉樹林型,,生產性人工林,0.640426,400.8814763
120.62824,24.10082,849,闊葉樹林型,,生產性人工林,0.309006,132.4164297
120.62678,24.10252,850,闊葉樹林型,,生產性人工林,0.309006,307.8014275
120.86416,24.18972,851,闊葉樹林型,,經改造天然林,997.041,1.551079743
120.8625,24.18972,852,闊葉樹林型,2221,經改造天然林,103298,12.64140703
120.86111,24.19056,853,竹林,2211,生產性人工林,13139.1,21.82074454
120.85945,24.19111,854,闊葉樹林型,2221,經改造天然林,46290.7,0
120.85667,24.19278,855,竹闊混淆林,2211,生產性人工林,1705.32,50.94395042
120.85667,24.19444,856,竹闊混淆林,2211,生產性人工林,1705.32,5.927924582
120.85555,24.19555,857,竹林,2211,生產性人工林,2837.29,0
120.85666,24.19666,858,闊葉樹林型,2221,經改造天然林,10998,49.40696061
120.85666,24.19806,859,闊葉樹林型,2221,經改造天然林,10998,0
120.85806,24.19166,860,闊葉樹林型,2221,經改造天然林,213771,0
120.257,22.9378,861,闊葉樹林型,,生產性人工林,0.856668,72.78765512
120.25756,22.93584,862,闊葉樹林型,,生產性人工林,0.856668,237.9128904
120.25729,22.93321,863,闊葉樹林型,,生產性人工林,0.586451,274.1481179
120.25877,22.93125,864,闊葉樹林型,,生產性人工林,0.780814,30.22709902
120.25662,22.92792,865,闊葉樹林型,,生產性人工林,2.22892,81.83114194
120.26004,22.93508,866,闊葉樹林型,,生產性人工林,0.586451,6.528956769
120.26085,22.93322,867,闊葉樹林型,,生產性人工林,1.87854,0
120.25871,22.92916,868,闊葉樹林型,,生產性人工林,0.202937,21.33172301
121.47296,23.83731,869,闊葉樹林型,2211,生產性人工林,19509,15.8515073
121.47118,23.83864,870,闊葉樹林型,2211,生產性人工林,19509,6.58448869
121.46939,23.84004,871,闊葉樹林型,2221,經改造天然林,213771,0
121.46761,23.83801,872,闊葉樹林型,2221,經改造天然林,213771,0
121.46665,23.83475,873,闊葉樹林型,2221,經改造天然林,103298,4.893122347
121.46534,23.83642,874,闊葉樹林型,2221,經改造天然林,213771,0
121.4648,23.83379,875,闊葉樹林型,,經改造天然林,2363.78,37.8955904
120.86179,23.84768,876,闊葉樹林型,1200,經改造天然林,297.396,29.3673984
120.86536,23.8435,877,竹林,,經改造天然林,2492.17,7.493990404
120.85941,23.84069,878,竹林,2212,保護性人工林,403.016,34.93456853
120.86418,23.83634,879,闊葉樹林型,2212,保護性人工林,31437.4,16.43178621
120.86404,23.82637,880,闊葉樹林型,2221,經改造天然林,213771,0
120.86107,23.82594,881,闊葉樹林型,2221,經改造天然林,213771,0
120.85761,23.82295,882,闊葉樹林型,,經改造天然林,2737.78,0
120.86604,23.83199,883,闊葉樹林型,2221,經改造天然林,213771,34.14874966
120.86022,23.8537,884,竹闊混淆林,2212,保護性人工林,1623.15,136.1666284
120.85809,23.85517,885,竹林,2212,保護性人工林,1666.89,134.7662138
120.85651,23.8559,886,竹林,2212,保護性人工林,1666.89,72.30548556
120.85483,23.85836,887,闊葉樹林型,2221,經改造天然林,103298,0
120.85395,23.86052,888,針闊葉樹混淆,2221,經改造天然林,2.03673,0
120.85126,23.86253,889,竹林,2212,保護性人工林,2265.88,0
120.85042,23.86568,890,闊葉樹林型,2212,保護性人工林,31437.4,1.257159997
121.15949,24.02886,891,竹林,,經改造天然林,2492.17,39.97757684
121.15608,24.0278,892,闊葉樹林型,2221,經改造天然林,213771,0
121.16175,24.02951,893,闊葉樹林型,2221,經改造天然林,213771,0
121.16436,24.03004,894,竹林,,經改造天然林,2492.17,0
121.16649,24.03043,895,闊葉樹林型,2221,經改造天然林,213771,0
121.16916,24.03054,896,闊葉樹林型,2221,經改造天然林,213771,0
121.17169,24.02986,897,闊葉樹林型,2221,經改造天然林,213771,8.651467957
121.16016,24.03164,898,闊葉樹林型,2221,經改造天然林,213771,0
121.16271,24.03269,899,闊葉樹林型,2221,經改造天然林,213771,0
121.16032,24.03371,900,闊葉樹林型,2221,經改造天然林,213771,0
121.52893,24.88814,901,闊葉樹林型,2221,經改造天然林,19040.7,0
121.53149,24.88892,902,闊葉樹林型,,經改造天然林,3766.74,0
121.53297,24.89014,903,闊葉樹林型,,經改造天然林,3766.74,0
121.53315,24.89186,904,闊葉樹林型,,經改造天然林,3766.74,0
121.53305,24.89431,905,闊葉樹林型,2221,經改造天然林,213771,0
121.53503,24.894,906,闊葉樹林型,,經改造天然林,3766.74,0
121.53942,24.89717,907,闊葉樹林型,2221,經改造天然林,213771,10.7412848
121.53941,24.89999,908,竹闊混淆林,2211,生產性人工林,2286.28,0
121.54383,24.90209,909,闊葉樹林型,2221,經改造天然林,213771,0
121.54341,24.90341,910,闊葉樹林型,2221,經改造天然林,213771,0
121.68876,25.11066,911,竹林,2211,生產性人工林,7328.52,2.332900216
121.68625,25.11135,912,闊葉樹林型,2221,經改造天然林,11402.8,0
121.68086,25.11569,913,闊葉樹林型,2221,經改造天然林,19040.7,0
121.68092,25.12121,914,闊葉樹林型,1100,原生林,1288.05,2.055744506
121.67965,25.12441,915,闊葉樹林型,1100,原生林,1288.05,0
121.67382,25.13306,916,闊葉樹林型,2221,經改造天然林,46290.7,3.913447365
121.29895,24.84769,917,闊葉樹林型,2221,經改造天然林,213771,0
121.30133,24.84755,918,闊葉樹林型,2221,經改造天然林,213771,0
121.30399,24.84746,919,闊葉樹林型,2221,經改造天然林,213771,0
121.30616,24.84696,920,闊葉樹林型,2221,經改造天然林,213771,0
121.30856,24.84725,921,闊葉樹林型,2221,經改造天然林,213771,0
121.31074,24.8467,922,闊葉樹林型,2222,原生林,1501.92,0
121.18748,24.10156,923,闊葉樹林型,2221,經改造天然林,213771,0
121.1917,24.10174,924,闊葉樹林型,1100,原生林,54797.8,4.852029835
121.19561,24.10454,925,闊葉樹林型,1100,原生林,369060,0
121.1999,24.10979,926,針闊葉樹混淆,1100,原生林,5237.17,0
121.19709,24.10788,927,闊葉樹林型,1100,原生林,54797.8,0
121.19521,24.11226,928,闊葉樹林型,1100,原生林,54797.8,0
121.19198,24.11499,929,闊葉樹林型,1100,原生林,54797.8,0
121.19833,24.11228,930,闊葉樹林型,1100,原生林,54797.8,0
121.19333,24.10576,931,闊葉樹林型,1100,原生林,54797.8,0
121.18914,24.10284,932,闊葉樹林型,1100,原生林,54797.8,0
121.17478,24.09132,933,闊葉樹林型,2100,半天然林,405.371,0
121.17294,24.0892,934,闊葉樹林型,2100,半天然林,405.371,0
121.17111,24.08726,935,闊葉樹林型,2100,半天然林,405.371,0
121.17089,24.08518,936,針闊葉樹混淆,2222,原生林,207.994,0
121.16936,24.08318,937,闊葉樹林型,2100,半天然林,405.371,0
121.16765,24.08129,938,闊葉樹林型,2100,半天然林,405.371,0
121.16849,24.07939,939,闊葉樹林型,2100,半天然林,405.371,0
121.16878,24.07758,940,闊葉樹林型,2100,半天然林,405.371,0
121.1688,24.07571,941,闊葉樹林型,2100,半天然林,405.371,0
121.16867,24.07361,942,闊葉樹林型,2221,經改造天然林,213771,0
121.56917,24.89228,943,闊葉樹林型,2221,經改造天然林,67.4335,2.823580611
121.56848,24.8944,944,闊葉樹林型,2221,經改造天然林,67.4335,0
121.56687,24.89554,945,闊葉樹林型,2221,經改造天然林,19040.7,0
121.56529,24.89713,946,闊葉樹林型,2221,經改造天然林,19040.7,0
121.56793,24.89728,947,闊葉樹林型,2221,經改造天然林,11402.8,1.171361493
121.56728,24.8993,948,闊葉樹林型,1100,原生林,369060,0
121.56557,24.90122,949,闊葉樹林型,1100,原生林,369060,0
121.56204,24.90157,950,闊葉樹林型,2221,經改造天然林,6026.45,0
121.55976,24.90344,951,闊葉樹林型,,經改造天然林,3766.74,0.613794858
121.55675,24.90459,952,闊葉樹林型,2221,經改造天然林,46290.7,0
121.54719,24.95143,953,闊葉樹林型,,經改造天然林,3766.74,50.52781373
121.54892,24.95014,954,闊葉樹林型,2221,經改造天然林,10998,14.97813266
121.55065,24.95219,955,竹林,,生產性人工林,1597.87,27.840336
121.55362,24.95146,956,闊葉樹林型,2221,經改造天然林,17009.5,21.8421181
121.55571,24.95289,957,竹林,,生產性人工林,1597.87,0
121.5591,24.95419,958,闊葉樹林型,,經改造天然林,2104.06,31.57795856
121.56217,24.9535,959,闊葉樹林型,2221,經改造天然林,11402.8,88.29385792
121.56428,24.95301,960,闊葉樹林型,1100,原生林,1288.05,15.01357459
121.76254,25.1602,961,闊葉樹林型,,原生林,1860.03,181.8814138
121.76276,25.16165,962,闊葉樹林型,,原生林,1860.03,278.9476092
121.76444,25.16227,963,闊葉樹林型,,原生林,1860.03,196.1872553
121.76535,25.16282,964,闊葉樹林型,,原生林,1860.03,203.9215315
121.76545,25.16154,965,闊葉樹林型,,原生林,1860.03,77.90903447
121.65235,25.06107,966,竹林,,經改造天然林,2699.52,63.98037387
121.6529,25.05865,967,竹林,,經改造天然林,2699.52,32.64994678
121.6529,25.05688,968,闊葉樹林型,2221,經改造天然林,17009.5,15.04668323
121.65255,25.05488,969,闊葉樹林型,2221,經改造天然林,213771,0
121.65042,25.05548,970,闊葉樹林型,2221,經改造天然林,213771,0
121.65049,25.05352,971,竹林,,經改造天然林,2699.52,0
120.28671,22.6556,972,闊葉樹林型,,經改造天然林,2558.7,703.2673482
120.2848,22.65686,973,闊葉樹林型,,經改造天然林,2558.7,548.9880214
120.28269,22.65667,974,闊葉樹林型,,經改造天然林,2558.7,496.9429862
120.28372,22.6589,975,闊葉樹林型,,經改造天然林,2558.7,298.7755966
120.28501,22.66084,976,闊葉樹林型,,經改造天然林,2558.7,263.613339
120.28784,22.65986,977,闊葉樹林型,,經改造天然林,2558.7,563.3603186
120.28587,22.65912,978,闊葉樹林型,,經改造天然林,2558.7,449.127829
120.28745,22.65796,979,闊葉樹林型,,經改造天然林,2558.7,654.5088338
120.3447,22.64552,980,闊葉樹林型,,經改造天然林,2558.7,225.0083248
120.34111,22.64528,981,闊葉樹林型,,經改造天然林,2558.7,307.3173236
120.34047,22.64313,982,闊葉樹林型,,經改造天然林,2558.7,489.5529609
